
427,11101011011010101100
428,10011111100110101100
429,1001100010110101100
430,10100101101110101100
431,1110110011110101100
432,11111000100001101100
437,10110110010101101100
440,110110000011101100
444,10101011000111101100
448,110010100000011100
449,11100001010000011100
450,1000101000011100
451,11011011011000011100
452,10101111100100011100
453,1111100010100011100
454,10010101101100011100
456,11111100000010011100
458,11000110001010011100
464,110000001011100
466,111100001001011100
468,10011011000101011100
470,10100001001101011100
471,1110010111101011100
472,11001000100011011100
473,11011010011011100
480,11111011000000111100
484,1100110000100111100
486,1011100001100111100
488,110101100010111100
489,11100110010010111100
491,11011100011010111100
492,10101000100110111100
496,11001111100001111100
497,11100010001111100
498,11110101101001111100
500,1010010100101111100
502,1101000101101111100
506,111011001011111100
507,11101000111011111100
508,10011100000111111100
512,1001111000000000010
513,10011100110000000010
514,1110101001000000010
515,10100110111000000010
516,11010010000100000010
517,1110100000010
518,11101000001100000010
519,111011111100000010
520,10000001100010000010
521,1010010010010000010
522,10111011101010000010
523,1101000011010000010
524,11100100110000010
525,11001111010110000010
526,100110101110000010
527,11110101011110000010
528,1111011100001000010
529,10101000010001000010
530,1000001101001000010
531,10010010011001000010
532,11100110100101000010
533,110101010101000010
534,11011100101101000010
535,1111011101000010
536,10110101000011000010
537,1100110110011000010
538,10001111001011000010
539,1011100111011000010
540,101000000111000010
541,11111011110111000010
542,10010001111000010
543,11000001111111000010
544,10000110100000100010
545,1010101010000100010
546,10111100101000100010
547,1101111011000100010
548,11011100100100010
549,11001000010100100010
550,100001101100100010
551,11110010011100100010
552,1001000000010100010
553,10011011110010100010
554,1110010001010100010
555,10100001111010100010
556,11010101000110100010
557,110110110100010
558,11101111001110100010
559,111100111110100010
560,10110010000001100010
561,1100001110001100010
562,10001000001001100010
563,1011011111001100010
565,11111100110101100010
566,10101001101100010
567,11000110111101100010
568,1111100100011100010
571,10010101011011100010
573,110010010111100010
576,1111000000000010010
577,10101011110000010010
578,1000010001000010010
579,10010001111000010010
580,11100101000100010010
581,110110110100010010
582,11011111001100010010
583,1100111100010010
584,10110110100010010010
585,1100101010010010010
586,10001100101010010010
587,1011111011010010010
588,101011100110010010
589,11111000010110010010
590,10001101110010010
591,11000010011110010010
592,1001100100001010010
593,10011111010001010010
594,1110110101001010010
595,10100101011001010010
596,11010001100101010010
597,10010101010010
598,11101011101101010010
599,111000011101010010
602,10111000001011010010
603,1101011111011010010
604,11111000111010010
605,11001100110111010010
606,100101001111010010
607,11110110111111010010
608,10110001100000110010
609,1100010010000110010
610,10001011101000110010
611,1011000011000110010
612,101100100100110010
613,11111111010100110010
614,10110101100110010
616,1111111000010110010
619,10010110111010110010
620,11100010000110110010
621,110001110110110010
622,11011000001110110010
623,1011111110110010
624,10000101000001110010
625,1010110110001110010
628,11000000101110010
629,11001011110101110010
630,100010001101110010
631,11110001111101110010
633,10011000010011110010
636,11010110100111110010
638,11101100101111110010
640,11010100100000001010
641,111010000001010
642,11101110101000001010
643,111101011000001010
644,1001001100100001010
645,10011010010100001010
646,1110011101100001010
647,10100000011100001010
648,11010000010001010
649,11001001110010001010
651,11110011111010001010
652,10000111000110001010
653,1010100110110001010
656,11100000000001001010
657,110011110001001010
658,11011010001001001010
659,1001111001001010
660,1111101000101001010
661,10101110110101001010
663,10010100111101001010
664,101110100011001010
665,11111101010011001010
667,11000111011011001010
669,1100000010111001010
672,11101000000101010
673,11001110110000101010
674,100111001000101010
677,1010011110100101010
678,10111010001100101010
682,11101001101010101010
683,111010011010101010
684,1001110100110101010
685,10011101010110101010
686,1110100101110101010
687,10100111011110101010
688,101001100001101010
689,11111010010001101010
691,11000000011001101010
692,10110100100101101010
693,1100111010101101010
696,11100111000011101010
698,11011101001011101010
700,1111010000111101010
704,11100011100000011010
706,11011001101000011010
707,1010011000011010
708,1111110100100011010
709,10101101010100011010
710,1000100101100011010
711,10010111011100011010
712,101101000010011010
713,11111110110010011010
714,10111001010011010
716,10110000000110011010
720,11010111000001011010
722,11101101001001011010
723,111110111001011010
724,1001010000101011010
725,10011001110101011010
726,1110000001101011010
727,10100011111101011010
728,11001100011011010
729,11001010010011011010
731,11110000011011011010
736,101010000000111010
737,11111001110000111010
740,10110111000100111010
744,11100100100010111010
745,110111010010111010
746,11011110101010111010
747,1101011010111010
749,10101010010110111010
751,10010000011110111010
752,11110100001111010
753,11001101010001111010
757,1010000010101111010
759,1101010011101111010
760,11010000000011111010
762,11101010001011111010
768,11010001000000000110
769,10110000000110
770,11101011001000000110
771,111000111000000110
772,1001100000100000110
773,10011111110100000110
774,1110110001100000110
775,10100101111100000110
776,11111100010000110
777,11001100010010000110
778,100101101010000110
779,11110110011010000110
780,10000010100110000110
781,1010001010110000110
782,10111000101110000110
783,1101011011110000110
784,11100101100001000110
785,110110010001000110
786,11011111101001000110
787,1100011001000110
788,1111000100101000110
789,10101011010101000110
791,10010001011101000110
792,101011000011000110
793,11111000110011000110
794,10001001011000110
795,11000010111011000110
796,10110110000111000110
797,1100101110111000110
800,11000100000100110
801,11001011010000100110
802,100010101000100110
804,10000101100100100110
805,1010110010100100110
806,10111111101100100110
807,1101100011100100110
808,11010110000010100110
809,101110010100110
810,11101100001010100110
811,111111111010100110
812,1001011000110100110
813,10011000110110100110
816,101100000001100110
820,10110001000101100110
821,1100010110101100110
824,11100010100011100110
825,110001010011100110
826,11011000101011100110
829,10101100010111100110
832,11100110000000010110
833,110101110000010110
834,11011100001000010110
835,1111111000010110
836,1111011000100010110
837,10101000110100010110
841,11111011010010010110
842,10010101010010110
844,10110101100110010110
846,10001111101110010110
848,11010010100001010110
850,11101000101001010110
851,111011011001010110
854,1110101101101010110
855,10100110011101010110
856,11100000011010110
864,101111100000110110
865,11111100010000110110
867,11000110011000110110
868,10110010100100110110
872,11100001000010110110
874,11011011001010110110
876,1111100000110110110
880,11011000001110110
881,11001000110001110110
886,10111100001101110110
888,11010101100011110110
896,1001010100000001110
897,10011001010000001110
898,1110000101000001110
899,10100011011000001110
900,11010111100100001110
901,100010100001110
902,11101101101100001110
903,111110011100001110
904,10000100000010001110
905,1010111110010001110
906,10111110001010001110
907,1101101111010001110
908,11001000110001110
909,11001010110110001110
911,11110000111110001110
912,1111110000001001110
913,10101101110001001110
914,1000100001001001110
916,11100011000101001110
917,110000110101001110
918,11011001001101001110
920,10110000100011001110
927,11000100011111001110
928,10000011000000101110
929,1010000110000101110
930,10111001001000101110
932,11110000100101110
933,11001101110100101110
934,100100001100101110
936,1001101100010101110
937,10011110010010101110
938,1110111101010101110
940,11010000100110101110
941,11010110101110
942,11101010101110101110
944,10110111100001101110
945,1100100010001101110
946,10001101101001101110
948,101010100101101110
952,1111001000011101110
955,10010000111011101110
956,11100100000111101110
958,11011110001111101110
960,1111101100000011110
961,10101110010000011110
962,1000111101000011110
963,10010100011000011110
964,11100000100100011110
965,110011010100011110
966,11011010101100011110
968,10110011000010011110
972,101110000110011110
974,10100001110011110
976,1001001000001011110
977,10011010110001011110
978,1110011001001011110
979,10100000111001011110
980,11010100000101011110
982,11101110001101011110
985,1010100010011011110
988,11010100111011110
989,11001001010111011110
992,10110100000000111110
993,1100111110000111110
994,10001110001000111110
995,1011101111000111110
997,11111010110100111110
999,11000000111100111110
1000,1111010100010111110
1001,10101001010010111110
1005,110100010110111110
1010,10111010101001111110
1012,11101100101111110
1015,11110100011101111110
1016,1001110000011111110
1018,1110100001011111110
1022,11101001001111111110
1024,10100111100000000001
1025,1110100010000000001
1026,10011101101000000001
1027,1001110011000000001
1028,111010100100000001
1029,11101001010100000001
1030,101100000001
1031,11010011011100000001
1032,1101001000010000001
1033,10111010110010000001
1034,1010011001010000001
1035,10000000111010000001
1036,11110100000110000001
1037,100111110110000001
1038,11001110001110000001
1039,11101111110000001
1040,10010011000001000001
1041,1000000110001000001
1042,10101001001001000001
1043,1111010111001000001
1044,1110000101000001
1045,11011101110101000001
1046,110100001101000001
1047,11100111111101000001
1048,1011101100011000001
1049,10001110010011000001
1050,1100111101011000001
1051,10110100011011000001
1052,11000000100111000001
1053,10011010111000001
1054,11111010101111000001
1055,101001011111000001
1056,1101110000000100001
1057,10111101110000100001
1058,1010100001000100001
1059,10000111111000100001
1060,11110011000100100001
1061,100000110100100001
1062,11001001001100100001
1063,11010111100100001
1064,10100000100010100001
1065,1110011010010100001
1066,10011010101010100001
1067,1001001011010100001
1068,111101100110100001
1069,11101110010110100001
1070,111101110100001
1071,11010100011110100001
1072,1011010100001100001
1073,10001001010001100001
1074,1100000101001100001
1075,10110011011001100001
1076,11000111100101100001
1077,10100010101100001
1078,11111101101101100001
1079,101110011101100001
1080,10010100000011100001
1081,1000111110011100001
1082,10101110001011100001
1083,1111101111011100001
1084,1001000111100001
1085,11011010110111100001
1086,110011001111100001
1087,11100000111111100001
1088,10010000100000010001
1089,1000011010000010001
1090,10101010101000010001
1091,1111001011000010001
1092,1101100100010001
1093,11011110010100010001
1094,110111101100010001
1095,11100100011100010001
1096,1011110000010010001
1097,10001101110010010001
1098,1100100001010010001
1099,10110111111010010001
1100,11000011000110010001
1101,10000110110010001
1102,11111001001110010001
1103,101010111110010001
1104,10100100000001010001
1105,1110111110001010001
1106,10011110001001010001
1107,1001101111001010001
1108,111001000101010001
1109,11101010110101010001
1110,11001101010001
1111,11010000111101010001
1112,1101010100011010001
1113,10111001010011010001
1114,1010000101011010001
1115,10000011011011010001
1116,11110111100111010001
1117,100100010111010001
1118,11001101101111010001
1119,11110011111010001
1120,1011001000000110001
1121,10001010110000110001
1122,1100011001000110001
1123,10110000111000110001
1124,11000100000100110001
1126,11111110001100110001
1127,101101111100110001
1129,1000100010010110001
1130,10101101101010110001
1131,1111110011010110001
1132,1010100110110001
1133,11011001010110110001
1134,110000101110110001
1135,11100011011110110001
1136,1101101100001110001
1137,10111110010001110001
1140,11110000100101110001
1142,11001010101101110001
1143,11001011101110001
1146,10011001001011110001
1147,1001010111011110001
1148,111110000111110001
1152,111100000000001001
1153,11101111110000001001
1154,110001000001001
1155,11010101111000001001
1156,10100001000100001001
1157,1110010110100001001
1158,10011011001100001001
1159,1001000111100001001
1160,11110010100010001001
1162,11001000101010001001
1163,11011011010001001
1164,1101111100110001001
1166,1010101101110001001
1168,1000100001001001
1169,11011011010001001001
1170,110010101001001001
1171,11100001011001001001
1172,10010101100101001001
1173,1000110010101001001
1174,10101111101101001001
1175,1111100011101001001
1176,11000110000011001001
1178,11111100001011001001
1179,101111111011001001
1180,1011011000111001001
1181,10001000110111001001
1184,11110101100000101001
1185,100110010000101001
1186,11001111101000101001
1187,11100011000101001
1188,1101000100100101001
1189,10111011010100101001
1190,1010010101100101001
1191,10000001011100101001
1192,111011000010101001
1193,11101000110010101001
1194,1001010101001
1195,11010010111010101001
1196,10100110000110101001
1197,1110101110110101001
1198,10011100001110101001
1199,1001111111110101001
1201,10010110001101001
1202,11111011001001101001
1204,1011100000101101001
1205,10001111110101101001
1206,1100110001101101001
1207,10110101111101101001
1209,11011100010011101001
1210,110101101011101001
1211,11100110011011101001
1214,10101000101111101001
1216,1011000000011001
1217,11011000110000011001
1218,110001001000011001
1219,11100010111000011001
1220,10010110000100011001
1221,1000101110100011001
1222,10101100001100011001
1225,10110010010011001
1226,11111111101010011001
1229,10001011010110011001
1232,111111100001011001
1233,11101100010001011001
1235,11010110011001011001
1238,10011000101101011001
1239,1001011011101011001
1240,11110001000011011001
1244,1101100000111011001
1246,1010110001111011001
1248,11000010100000111001
1249,10001010000111001
1250,11111000101000111001
1251,101011011000111001
1253,10001100010100111001
1256,1100000010111001
1258,110110001010111001
1259,11100101111010111001
1264,11110110000001111001
1266,11001100001001111001
1268,1101011000101111001
1272,111000100011111001
1273,11101011010011111001
1275,11010001011011111001
1277,1110110010111111001
1280,111001100000000101
1281,11101010010000000101
1282,11101000000101
1283,11010000011000000101
1284,10100100100100000101
1285,1110111010100000101
1286,10011110101100000101
1287,1001101011100000101
1288,11110111000010000101
1289,100100110010000101
1290,11001101001010000101
1291,11110111010000101
1292,1101010000110000101
1293,10111001110110000101
1294,1010000001110000101
1295,10000011111110000101
1296,1101000001000101
1297,11011110110001000101
1298,110111001001000101
1299,11100100111001000101
1300,10010000000101000101
1301,1000011110101000101
1302,10101010001101000101
1303,1111001111101000101
1304,11000011100011000101
1306,11111001101011000101
1307,101010011011000101
1310,1100100101111000101
1312,11110000000000100101
1313,100011110000100101
1314,11001010001000100101
1315,11001111000100101
1316,1101101000100100101
1317,10111110110100100101
1318,1010111001100100101
1319,10000100111100100101
1320,111110100010100101
1321,11101101010010100101
1322,100101010100101
1323,11010111011010100101
1325,1110000010110100101
1326,10011001101110100101
1327,1001010011110100101
1328,11000100100001100101
1329,10111010001100101
1330,11111110101001100101
1331,101101011001100101
1334,1100011101101100101
1335,10110000011101100101
1336,1010000011100101
1338,110000001011100101
1339,11100011111011100101
1344,1110100000010101
1345,11011101010000010101
1346,110100101000010101
1347,11100111011000010101
1348,10010011100100010101
1350,10101001101100010101
1352,11000000000010010101
1353,10011110010010101
1354,11111010001010010101
1355,101001111010010101
1356,1011101000110010101
1357,10001110110110010101
1360,111010000001010101
1365,1110100110101010101
1366,10011101001101010101
1367,1001110111101010101
1368,11110100100011010101
1370,11001110101011010101
1373,10111010010111010101
1376,11000111000000110101
1377,10100110000110101
1378,11111101001000110101
1379,101110111000110101
1380,1011010000100110101
1382,1100000001100110101
1385,11011010010010110101
1386,110011101010110101
1387,11100000011010110101
1388,10010100100110110101
1392,11110011100001110101
1396,1101110100101110101
1397,10111101010101110101
1398,1010100101101110101
1400,111101000011110101
1403,11010100111011110101
1404,10100000000111110101
1408,10100010000000001101
1409,1110001110000001101
1410,10011000001000001101
1411,1001011111000001101
1412,111111000100001101
1413,11101100110100001101
1414,101001100001101
1415,11010110111100001101
1416,1101100100010001101
1417,10111111010010001101
1418,1010110101010001101
1420,11110001100110001101
1421,100010010110001101
1422,11001011101110001101
1424,10010110100001001101
1425,1000101010001001101
1426,10101100101001001101
1427,1111111011001001101
1428,1011100101001101
1429,11011000010101001101
1430,110001101101001101
1432,1011000000011001101
1434,1100010001011001101
1436,11000101000111001101
1440,1101011100000101101
1441,10111000010000101101
1442,1010001101000101101
1444,11110110100100101101
1445,100101010100101101
1447,11111011100101101
1448,10100101000010101101
1449,1110110110010101101
1451,1001100111010101101
1452,111000000110101101
1456,1011111000001101101
1457,10001100110001101101
1458,1100101001001101101
1460,11000010000101101101
1462,11111000001101101101
1467,1111000011011101101
1472,10010101000000011101
1473,1000110110000011101
1474,10101111001000011101
1475,1111100111000011101
1477,11011011110100011101
1478,110010001100011101
1480,1011011100010011101
1481,10001000010010011101
1482,1100001101010011101
1489,1110010010001011101
1490,10011011101001011101
1491,1001000011001011101
1492,111100100101011101
1493,11101111010101011101
1494,110101101011101
1495,11010101011101011101
1496,1101111000011011101
1498,1010101001011011101
1500,11110010000111011101
1502,11001000001111011101
1504,1011100100000111101
1505,10001111010000111101
1506,1100110101000111101
1507,10110101011000111101
1511,101000011100111101
1512,10010010000010111101
1514,10101000001010111101
1518,110101001110111101
1520,1101000000001111101
1521,10111011110001111101
1524,11110101000101111101
1529,1110101010011111101
1533,11101000010111111101
1535,11010010011111111101
1536,11101000100000000011
1537,111011010000000011
1538,11010010101000000011
1539,1011000000011
1540,1110101100100000011
1541,10100110010100000011
1542,1001111101100000011
1543,10011100011100000011
1544,100110000010000011
1545,11110101110010000011
1546,11100001010000011
1547,11001111111010000011
1548,10111011000110000011
1549,1101000110110000011
1550,10000001001110000011
1551,1010010111110000011
1552,11011100000001000011
1553,1111110001000011
1554,11100110001001000011
1555,110101111001000011
1556,1000001000101000011
1557,10010010110101000011
1558,1111011001101000011
1559,10101000111101000011
1560,10010100011000011
1561,11000001010011000011
1562,101000101011000011
1563,11111011011011000011
1564,10001111100111000011
1565,1011100010111000011
1566,10110101101111000011
1567,1100110011111000011
1568,100001000000100011
1569,11110010110000100011
1570,11011001000100011
1571,11001000111000100011
1572,10111100000100100011
1573,1101111110100100011
1574,10000110001100100011
1575,1010101111100100011
1576,11101111100010100011
1577,111100010010100011
1578,11010101101010100011
1579,110011010100011
1580,1110010100110100011
1582,1001000101110100011
1583,10011011011110100011
1584,10101100001100011
1585,11000110010001100011
1587,11111100011001100011
1588,10001000100101100011
1589,1011011010101100011
1590,10110010101101100011
1591,1100001011101100011
1592,11011011000011100011
1595,110010111011100011
1597,10010101110111100011
1598,1111100001111100011
1600,11011111100000010011
1601,1100010000010011
1602,11100101101000010011
1603,110110011000010011
1605,10010001010100010011
1607,10101011011100010011
1608,10001000010010011
1609,11000010110010010011
1610,101011001010010011
1611,11111000111010010011
1613,1011111110110010011
1614,10110110001110010011
1616,11101011000001010011
1617,111000110001010011
1618,11010001001001010011
1619,10111001010011
1620,1110110000101010011
1621,10100101110101010011
1622,1001100001101010011
1623,10011111111101010011
1624,100101100011010011
1625,11110110010011010011
1626,11111101011010011
1627,11001100011011010011
1629,1101011010111010011
1632,10110000000110011
1633,11000101110000110011
1634,101100001000110011
1640,11011000100010110011
1643,110001011010110011
1647,10101100011110110011
1648,100010100001110011
1649,11110001010001110011
1650,11000101001110011
1653,1101100010101110011
1656,11101100000011110011
1658,11010110001011110011
1660,1110001000111110011
1664,1110011000000001011
1665,10100000110000001011
1666,1001001001000001011
1667,10011010111000001011
1668,11101110000100001011
1669,111101110100001011
1670,11010100001100001011
1671,111111100001011
1672,10111101100010001011
1673,1101110010010001011
1674,10000111101010001011
1675,1010100011010001011
1677,11110011010110001011
1679,11001001011110001011
1680,1000111100001001011
1681,10010100010001001011
1682,1111101101001001011
1683,10101110011001001011
1684,11011010100101001011
1685,1001010101001011
1686,11100000101101001011
1687,110011011101001011
1688,10001001000011001011
1689,1011010110011001011
1691,1100000111011001011
1692,10100000111001011
1693,11000111110111001011
1696,10111010100000101011
1697,1101001010000101011
1699,1010011011000101011
1700,100111100100101011
1701,11110100010100101011
1702,11101101100101011
1704,1110100000010101011
1707,10011101111010101011
1708,11101001000110101011
1712,10001110000001101011
1713,1011101110001101011
1714,10110100001001101011
1717,11000000110101101011
1722,1111010101011101011
1723,10101001011011101011
1728,1000100000000011011
1729,10010111110000011011
1730,1111110001000011011
1731,10101101111000011011
1732,11011001000100011011
1734,11100011001100011011
1736,10001010100010011011
1737,1011001010010011011
1738,10110000101010011011
1739,1100011011010011011
1741,11000100010110011011
1744,1110000100001011011
1745,10100011010001011011
1746,1001010101001011011
1748,11101101100101011011
1752,10111110000011011011
1754,10000100001011011011
1757,11110000110111011011
1760,10001101100000111011
1761,1011110010000111011
1762,10110111101000111011
1763,1100100011000111011
1765,11000011010100111011
1769,10010000110010111011
1770,1111001001010111011
1772,11011110000110111011
1774,11100100001110111011
1776,10111001000001111011
1777,1101010110001111011
1779,1010000111001111011
1780,100100000101111011
1784,1110111100011111011
1788,11101010100111111011
1790,11010000101111111011
1792,1110110100000000111
1793,10100101010000000111
1794,1001100101000000111
1795,10011111011000000111
1796,11101011100100000111
1797,111000010100000111
1798,11010001101100000111
1799,10011100000111
1800,10111000000010000111
1801,1101011110010000111
1802,10000010001010000111
1803,1010001111010000111
1804,100101000110000111
1805,11110110110110000111
1806,11111001110000111
1807,11001100111110000111
1808,1000010000001000111
1809,10010001110001000111
1810,1111000001001000111
1811,10101011111001000111
1812,11011111000101000111
1813,1100110101000111
1814,11100101001101000111
1815,110110111101000111
1816,10001100100011000111
1818,10110110101011000111
1819,1100101011011000111
1822,101011101111000111
1823,11111000011111000111
1824,10111111000000100111
1825,1101100110000100111
1827,1010110111000100111
1828,100010000100100111
1829,11110001110100100111
1832,1110001100010100111
1834,1001011101010100111
1835,10011000011010100111
1836,11101100100110100111
1837,111111010110100111
1838,11010110101110100111
1840,10001011100001100111
1841,1011000010001100111
1848,1000101000011100111
1852,11011000000111100111
1854,11100010001111100111
1856,1000001100000010111
1857,10010010010000010111
1858,1111011101000010111
1859,10101000011000010111
1860,11011100100100010111
1861,1111010100010111
1862,11100110101100010111
1864,10001111000010010111
1865,1011100110010010111
1866,10110101001010010111
1867,1100110111010010111
1868,10010000110010111
1869,11000001110110010111
1870,101000001110010111
1872,1110101000001010111
1873,10100110110001010111
1874,1001111001001010111
1876,11101000000101010111
1877,111011110101010111
1878,11010010001101010111
1880,10111011100011010111
1881,1101000010011010111
1882,10000001101011010111
1885,11110101010111010111
1888,10001000000000110111
1889,1011011110000110111
1890,10110010001000110111
1892,10101000100110111
1893,11000110110100110111
1896,1000110100010110111
1897,10010101010010110111
1904,10111100100001110111
1905,1101111010001110111
1906,10000110101001110111
1909,11110010010101110111
1911,11001000011101110111
1912,1110010000011110111
1914,1001000001011110111
